Wallet,Amount
0x53ead2ed96b62193dbd3acf84bd051ffdd0cbc00,121252020000000000000000
0x8757c335e0382c9ffbd1255db2592af8a2b83887,121145630000000000000000
0xd95fa030f4461eab7aa4f444a21c55973bcc3a9b,121039240000000000000000
0x2d46c4ec0bb879cb0de91fc1fde0d7e93dd29453,120932840000000000000000
0x44dd8d9c57c1892bf60f02c04f6cc0795ff5ed30,120826450000000000000000
0x105e5c16474936c3c6147e2b0217e5cd4ca83748,120720060000000000000000
0x4479ca2ce74a215f2e589c6f5fee3a8998394990,120613670000000000000000
0x7d8abf8c6c67de1f3d2611b8e449869f857ec5e7,119332850000000000000000
0x71ea783acc2a2a68336457994451bc2c7adcf312,118983720000000000000000
0x655a710b1fdb9f490039e1393b7e907dcf050fb3,118878580000000000000000
0xcf116637cdc360689b9c35bebb2b6cadeaa10b0b,118773440000000000000000
0x84e855365e82de5b4af121b12d9b82e395f666b3,118668300000000000000000
0x7020856009a4659184952f0c1c66cf3b8a0f5570,118563160000000000000000
0x28295ab3fea4d2094174088c8ba2a00283dc7571,118458020000000000000000
0x63c87eac4709e811e0ed7ca87439f68bfd5cb234,118352880000000000000000
0x3cfb1645f60c723275869f62276f64b7e6280458,118247740000000000000000
0xf923fbb1c6e4c206ee270623b7fd193f16cfa1a5,118142600000000000000000
0xa58aba0d643b6db7f159ea6046dbbdb1e5fa0c8f,118037460000000000000000
0xa22fa47d4b64f44e851bbe574f7e5601b3126703,117932320000000000000000
0x7edda3beb7427a564205651dc0f0dfa453ef969b,117827180000000000000000
0xfb8378ffd4f4394b6b8902b0c397c3bc652edaac,117722040000000000000000
0xd2ecc70df7e96a8e9ae85b8a793c5c5efe9d5f46,117616900000000000000000
0xe9d7cc68f3793c1dcf1ff81d3ead583cbce7be2c,117511760000000000000000
0x74e92d28e47f12393b9f31d6707ff5218438e36d,117406620000000000000000
0xcd7c5bf478744f71cb83f6ae5c9886014659bad0,117301480000000000000000
0x077ba255b13cc35368048dd1aaf72816e8a6b9f6,117196340000000000000000
0xacf41ff29ad6a63ed749a481b2e9b48ef894a6fe,117091200000000000000000
0x9ce322102d55bb42484d6876a7815cc068bedbf8,116986060000000000000000
0xffde39fca29e89ed81d15811e6c1f105efe1b7a7,116880910000000000000000
0x841a0cdd3741875c22ccfb3bec254712a5b1fa88,116775770000000000000000
0xe6900f1181ec649521ab59aa1cd085b5e19f9224,116670630000000000000000
0xd72d91ce9c8ca0487a5a1269c5c76cfafd47f421,116565490000000000000000
0x1cf6c9cfaa9a31df525045af477c7d34f84fb6f5,116460350000000000000000
0xe14be03edd6b9b7de28640dca1649ac41b0acb65,116355210000000000000000
0x67bc244385d9e83c065dbef5dfd568b57a34f2bd,116250070000000000000000
0xb57c860e5f13092a0b3b89171ac702c54ac4b645,116144930000000000000000
0xda0f9cf04b1d7ba38c48869d8b126e43fc318fc5,113377350000000000000000
0x8ee8f24f0b0f8ea090599629eab6e7222b182dff,113232800000000000000000
0x65edcab21dcd30aa21ac1f6bc10f909aa1db2998,112835330000000000000000
0xc7c14bfa384e71c469bb543cd343881d2f27470b,112126450000000000000000
0x7f4b28dfe507a32afe73b1d89f4e64e277252e76,111890850000000000000000
0x52b410384ec24bf68157547aa755a3c79cbc3a84,111248490000000000000000
0x19d0e83e680e28a91fc880b0ba3d31147bbc7eb3,110454650000000000000000
0x6300b5c140471d001872784c4df585f650ac9773,110057050000000000000000
0x2d30fe983ca019baee2981522b4f219676254131,106788840000000000000000
0x0cc732ff473355291552b74db31b361e1f306bed,106194410000000000000000
0xab2384b5a9ac4a9a324f8d4ee2389e37c4116b49,105779970000000000000000
0xaeda98a66bdd3ee83ef785b90546c8640bf1496d,99315910000000000000000
0x0a42aa64fabc069a9a1f40a32ebe8d3d46c26acc,80962040000000000000000
0x27b16478fc45686a6ec3259f93e121ba54928492,70747580000000000000000
0xd1f157e1798d20f905e8391e3acc2351bd9873ff,36187820000000000000000
0xdc1016c25a8234ef9fcf657cf4b1dea2f19d679e,21748370000000000000000
0xf9f6b6e3c1a53fcccd6ebf2343326a2f4f6dbc45,19287130000000000000000
0x0d91f48f5e7be5c1f301a5a5a411d24f63fea14b,1004769518000000000000
0xd7553438871daf6619f6994dbc03853cb3a1da1c,1000000000000000000
0x3178902929a4d56d4c7b7a02031567826eb1926d,690000000000000
